id,hash,disasternumber,state,incidenttype,declarationdate,incidentbegindate,incidentenddate,declarationtype,lastrefresh,declaration_year,declaration_month,declaration_quarter,declaration_month_sin,declaration_month_cos,declaration_quarter_sin,declaration_quarter_cos,incident_duration_days,days_to_declaration,region,state_disaster_frequency,wind_speed,flood_severity,rainfall_intensity,incident_severity_score,is_fire,is_severe_storm,is_flood,is_hurricane,is_tornado,is_snowstorm,is_biological,is_severe_ice_storm,is_typhoon,is_drought,severity_x_duration,severity_x_frequency,duration_x_days_to_declaration,total_obligated_amount,project_count,avg_project_cost,max_project_cost,log_total_obligated_amount,region_encoded
e4db6323-8742-42f2-848a-786be4e02ea0,d446209526d36fd70a8137cf26b07610750bb353,4721,OK,Severe Storm,2023-07-19 00:00:00+00:00,2023-06-14 00:00:00+00:00,2023-06-18 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,4.0,35.0,South,224,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.2,67.2,140.0,41088014.91,352.0,116727.31508522727,2258496.16,17.531227053249374,3
9b077039-6c4b-4c92-b421-13d655c8b8dd,356df8cb735a0c6c5a35f463e614c863c3416799,4722,MN,Flood,2023-07-19 00:00:00+00:00,2023-04-11 00:00:00+00:00,2023-04-30 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,19.0,99.0,Midwest,77,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,8.549999999999999,34.65,1881.0,10772296.16,421.0,25587.401805225654,1093204.4,16.192488318868072,0
ffb33e6c-c1ca-40b1-a491-eddb29a828d1,d06c7c8405532da20faf0bd25af7176875ccb1b4,4723,NY,Severe Storm,2023-07-22 00:00:00+00:00,2023-07-09 00:00:00+00:00,2023-07-10 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1.0,13.0,Northeast,110,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,33.0,13.0,64063328.8,382.0,167705.04921465967,5161914.07,17.975382680188723,1
b8f218f7-9064-4134-a3a8-debdf0525800,193c142a0a7b48c4c9374b963577f316688f9739,4724,HI,Fire,2023-08-10 00:00:00+00:00,2023-08-08 00:00:00+00:00,2023-09-30 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,53.0,2.0,West,66,0,0,0,0.3,1,0,0,0,0,0,0,0,0,0,15.899999999999999,19.8,106.0,742163541.34,194.0,3825585.2646391755,212920650.82,20.425080184311806,4
2ddf65a3-f23c-403a-a1c9-68722f5e14b9,feefef75242bb3d983b07cb9037afbe71084a320,4725,NJ,Severe Storm,2023-08-11 00:00:00+00:00,2023-07-14 00:00:00+00:00,2023-07-15 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1.0,28.0,Northeast,57,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,17.099999999999998,28.0,17271844.92,125.0,138174.75936000003,3840962.99,16.664588330340326,1
7b11444a-cae5-4fe4-9433-9c358e3a00ec,74fbdb101417191c13f16ba521ba3f504f564894,4726,MT,Flood,2023-08-12 00:00:00+00:00,2023-04-10 00:00:00+00:00,2023-04-26 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,16.0,124.0,West,98,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,7.199999999999999,44.099999999999994,1984.0,1253511.75,34.0,36867.992647058825,167343.0,14.0414603680485,4
436a0922-2811-498d-9362-42406333a280,955faa116f54cc4c9fb7cda8ca28e23b758dc94f,4727,MS,Severe Storm,2023-08-12 00:00:00+00:00,2023-06-14 00:00:00+00:00,2023-06-19 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,5.0,59.0,South,92,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.5,27.599999999999998,295.0,9389841.72,78.0,120382.58615384616,2688078.95,16.05513910131041,3
8c686c26-cb2a-4e23-b152-7fd19bda74a0,c0322f649e31a5a224612ba30de5a379534110e9,4728,IL,Severe Storm,2023-08-15 00:00:00+00:00,2023-06-29 00:00:00+00:00,2023-07-02 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,3.0,47.0,Midwest,65,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.8999999999999999,19.5,141.0,24706004.41,214.0,115448.61873831776,5533749.31,17.02255690605402,0
4c9368ce-5e82-4e70-8a28-1fe368dac177,27cd0f663d38a936066c56434f98bba8582e7046,4729,TN,Severe Storm,2023-08-17 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1.0,53.0,South,86,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,25.8,53.0,20898992.88,45.0,464422.06399999995,11432826.26,16.85521157606337,3
c09b2be3-a4c4-4a40-962b-01c9f27201bb,0f2679cba116f36c5725e16810d82aa4f972f8b2,4730,AK,Flood,2023-08-23 00:00:00+00:00,2023-05-12 00:00:00+00:00,2023-06-03 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,22.0,103.0,West,80,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,9.899999999999999,36.0,2266.0,18355026.88,67.0,273955.6250746269,4009660.59,16.72541409384409,4
306e9c35-8138-4e6c-ac99-253b0e0e7146,6a0117992d41533f6ffa1f64f17f8290e9bab82e,4731,CO,Flood,2023-08-25 00:00:00+00:00,2023-06-08 00:00:00+00:00,2023-06-23 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,15.0,78.0,West,101,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,6.749999999999999,45.449999999999996,1170.0,20536842.8,130.0,157975.71384615384,1331349.08,16.837731089508626,4
4b9d24f6-0c45-4fbc-808a-0558f081763a,2e34503f8426ed5ab2856f4256cec1008ab17438,4732,IA,Flood,2023-08-25 00:00:00+00:00,2023-04-24 00:00:00+00:00,2023-05-13 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,19.0,123.0,Midwest,73,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,8.549999999999999,32.849999999999994,2337.0,8210572.35,63.0,130326.54523809523,4071072.32,15.920933314556605,0
f6d88eff-3933-4289-b58d-7ec678affce2,539e663e514e6bb88ca564a23c22d6fff9ed7b9a,4733,OR,Mud/Landslide,2023-08-28 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1.0,78.0,West,144,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,78.0,2175995.67,12.0,181332.9725,945183.26,14.592997356625917,4
ec1f780e-0c46-410b-a878-82fbc70282b2,7db4a21869a2e177cd2f6b84948fa9983782d057,3597,SC,Hurricane,2023-08-31 00:00:00+00:00,2023-08-29 00:00:00+00:00,2023-09-03 00:00:00+00:00,EM,2026-07-09T19:21:18.108Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,5.0,2.0,South,40,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0,3.0,24.0,10.0,2604180.73,58.0,44899.667758620686,277249.14,14.772629068661955,3
ecd4f4ff-ef3a-414e-8e8f-329cf892af3e,e30e011480920ae291e061369679816d8c0cec89,4734,FL,Hurricane,2023-08-31 00:00:00+00:00,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,8,3,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,8.0,4.0,South,176,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0,4.8,105.6,32.0,451901528.46999997,925.0,488542.1929405405,184696681.42,19.928974858907758,3
df78324a-5714-429c-82e5-5ac2baa9c1b7,365ae6efcbac3358d2f1e76cc6803bfe869a5101,4735,TN,Severe Storm,2023-09-04 00:00:00+00:00,2023-07-18 00:00:00+00:00,2023-07-21 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,3.0,48.0,South,87,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.8999999999999999,26.099999999999998,144.0,14606351.99,29.0,503667.31,11423844.74,16.496967128335587,3
ee3d71a9-eafe-4656-896a-45efa7634012,4dd0b4bfdc7ceb5b569f0e82128a454f913d1d42,4736,ME,Flood,2023-09-05 00:00:00+00:00,2023-06-29 00:00:00+00:00,2023-06-29 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,68.0,Northeast,65,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,0.0,29.249999999999996,0.0,3786643.42,18.0,210369.07888888888,1260100.89,15.146990807571912,1
b886570a-fa8a-42bc-b1eb-db07635a73ab,7e5ce5f8dde95c162086c3b0c4ceaf3b1af41189,4737,ME,Flood,2023-09-06 00:00:00+00:00,2023-06-26 00:00:00+00:00,2023-06-26 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,72.0,Northeast,66,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,0.0,29.699999999999996,0.0,1007524.0800000001,9.0,111947.12000000001,239695.36,13.82300746579339,1
6da54e01-efa0-409f-a989-658722f575ff,f1909ed07f3226d25b378fc31c6531339e9d595f,4738,GA,Hurricane,2023-09-07 00:00:00+00:00,2023-08-30 00:00:00+00:00,2023-08-30 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,8.0,South,73,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0,0.0,43.8,0.0,58833408.37,281.0,209371.56003558717,8583592.25,17.890220438076614,3
d4581647-a8c4-4480-aa81-c17777a521ed,c2100607d181776f366f2abdc0d8beb382113de2,4739,WY,Flood,2023-09-11 00:00:00+00:00,2023-06-15 00:00:00+00:00,2023-06-15 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,88.0,West,38,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,0.0,17.099999999999998,0.0,899510.2,18.0,49972.788888888885,343526.25,13.709606783657074,4
cdf15be5-6df1-42c3-8367-2959b9d6b75f,76af3f9fade3570a242c42f44728629010bc561f,3598,ME,Hurricane,2023-09-14 00:00:00+00:00,2023-09-15 00:00:00+00:00,2023-09-17 00:00:00+00:00,EM,2026-03-24T19:21:12.132Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,2.0,0.0,Northeast,67,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1.2,40.199999999999996,0.0,21090.56,2.0,10545.28,17033.06,9.956628239442818,1
ecb4e1e8-b468-4a83-993a-2882f706c485,b776aed32c2ee02a3767d468dc82130c792023ed,4740,NH,Flood,2023-09-14 00:00:00+00:00,2023-07-09 00:00:00+00:00,2023-07-17 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,8.0,67.0,Northeast,58,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,3.5999999999999996,26.099999999999998,536.0,16430348.68,164.0,100185.05292682926,3886454.22,16.61464077280584,1
a87b2b4d-8060-43f6-bd30-68eb3fd68720,5e7f8defb7437df64048eafef7722aeaf9876cff,3599,MA,Hurricane,2023-09-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,2023-09-17 00:00:00+00:00,EM,2024-08-27T18:22:14.800Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,2.0,0.0,Northeast,56,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1.2,33.6,0.0,194207.73,4.0,48551.9325,173126.76,12.176688787485,1
c7946d20-5dda-467e-943e-8e6985bf4855,95fd434430c79fdd713dada3e5f12a80eabd10fb,4741,MO,Severe Storm,2023-09-21 00:00:00+00:00,2023-07-29 00:00:00+00:00,2023-08-14 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,16.0,54.0,Midwest,77,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,4.8,23.099999999999998,864.0,15878785.28,217.0,73174.1257142857,1648100.34,16.58049458013181,0
3ab98ddb-7f7f-404a-a63f-5cd251cfd1a2,c8574c5c18dbf3c8b9a6f4a0121b363711f76ed5,3600,LA,Other,2023-09-27 00:00:00+00:00,2023-09-20 00:00:00+00:00,2024-02-09 00:00:00+00:00,EM,2026-07-20T21:43:12.371Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,142.0,7.0,South,105,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,994.0,33234337.27,19.0,1749175.6457894736,16523262.14,17.31909418462322,3
25811989-9216-4520-bc92-0833b473bc35,c9ec10f75b8bc5b355fa848bd72368b59e3805f7,4742,TN,Severe Storm,2023-09-27 00:00:00+00:00,2023-08-07 00:00:00+00:00,2023-08-07 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,51.0,South,88,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.0,26.4,0.0,10089089.39,54.0,186834.9887037037,2829419.99,16.126965238612947,3
29ef1256-444b-4886-b54a-64ab84af9923,22258a254649467fcc0f556bb38d38a58413364b,4743,CA,Hurricane,2023-09-27 00:00:00+00:00,2023-08-19 00:00:00+00:00,2023-08-21 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,2.0,39.0,West,368,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1.2,220.79999999999998,78.0,1293663.48,5.0,258732.696,1118304.99,14.072989431395497,4
4ce9a9c8-9270-414d-83f7-d4b12fc25f0b,f600a8e417cc8c5aa35ec0acdbc00e6cd3ea5ccd,4744,VT,Flood,2023-10-06 00:00:00+00:00,2023-08-03 00:00:00+00:00,2023-08-05 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,2.0,64.0,Northeast,55,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,0.8999999999999999,24.749999999999996,128.0,3732792.34,46.0,81147.65956521739,536668.47,15.132667396064257,1
4f90d9ab-8a92-4f06-98b2-7cc5b814acd1,b09a934f94947f9cbb369d66176a64d1555a887b,4745,MT,Flood,2023-10-11 00:00:00+00:00,2023-06-01 00:00:00+00:00,2023-06-08 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,7.0,132.0,West,100,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,3.1499999999999995,44.99999999999999,924.0,2869261.82,39.0,73570.8158974359,832033.13,14.869565697599501,4
dc429086-e8c5-4f45-b681-17626736d62f,278b2dd38ab6d4e7b19af6ea37c9716986befb76,4746,CA,Tropical Storm,2023-10-18 00:00:00+00:00,2023-08-19 00:00:00+00:00,2023-08-21 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,2.0,60.0,West,369,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,120.0,543053.87,8.0,67881.73375,229995.33,13.20496564353465,4
ebc9054e-78b3-4389-a4de-ba336bfc8201,0fa4af39c9861f57d7f8ceee3094ca71e748a610,4747,KS,Severe Storm,2023-10-26 00:00:00+00:00,2023-07-14 00:00:00+00:00,2023-07-21 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,7.0,104.0,Midwest,83,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,2.1,24.9,728.0,10451155.06,103.0,101467.52485436894,1511537.35,16.162223158007492,0
bfe1455e-10e2-4eeb-b167-ed56cc646ae3,cc062c9e0a86075ad482ff742a40a31ab25f5263,4748,AR,Severe Storm,2023-11-14 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1.0,142.0,South,81,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,24.3,142.0,4228835.57,39.0,108431.68128205129,1319825.33,15.257437470638129,3
008005f5-fdd7-4bf1-8c92-11f751804502,61d10a4e9804c5467cddcfe2de54a4fe835ac167,3603,VI,Other,2023-11-18 00:00:00+00:00,2023-10-25 00:00:00+00:00,2024-01-23 00:00:00+00:00,EM,2025-11-10T15:21:24.445Z,2023,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,90.0,24.0,Other,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2160.0,1216773.76,5.0,243354.752,506422.8,14.0117142767798,2
374b6bbf-0201-4d10-b18f-2213e1dd7e9f,337bfe89e053f3b9211c5d7fe4b07a85b126850d,4750,CA,Hurricane,2023-11-21 00:00:00+00:00,2023-08-19 00:00:00+00:00,2023-08-21 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,2.0,94.0,West,370,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1.2,222.0,188.0,33108361.61,178.0,186002.03151685392,5092523.13,17.31529645526525,4
009c0533-e2ea-4c08-8726-a6ba0db84a1a,4830eb748dd3e786b4439c0777a83520ad1d9df7,4751,TN,Severe Storm,2023-12-13 00:00:00+00:00,2023-12-09 00:00:00+00:00,2023-12-09 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2023,12,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.0,4.0,South,89,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.0,26.7,0.0,16717402.879999999,72.0,232186.1511111111,5901493.72,16.631960883230214,3
8367f018-255b-4193-8b32-b636fe119822,9bd52e22db34f0e1ecc438284bbe5d19d0c75233,4752,UT,Flood,2023-12-23 00:00:00+00:00,2023-05-01 00:00:00+00:00,2023-05-27 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2023,12,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,26.0,236.0,West,51,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,11.7,22.95,6136.0,14499307.36,56.0,258916.20285714284,3930000.0,16.48961150694281,4
51d60124-c451-4324-a7bd-9b13b3e2b35b,e7eec4dbda284bb154e7e7ce2bfb4b39cb4a781a,4754,ME,Severe Storm,2024-01-30 00:00:00+00:00,2023-12-17 00:00:00+00:00,2023-12-21 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2024,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,4.0,44.0,Northeast,68,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.2,20.4,176.0,38123413.05,593.0,64289.060792580094,1188738.68,17.456339193338074,1
4ea5b423-286b-4cab-99d9-2f755d147bde,0c516ab28da662592ed406f1643cf4381857e084,4755,NY,Flood,2024-01-30 00:00:00+00:00,2023-09-28 00:00:00+00:00,2023-09-30 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2024,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,2.0,124.0,Northeast,111,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,0.8999999999999999,49.949999999999996,248.0,12342581.69,172.0,71759.19587209303,1029065.93,16.328565848707864,1
edac8caa-cf1f-43ca-b0dd-c8dde03b6faa,3014e384ec6f5b6c490cd27d466d018d4a9ea0e8,4756,WV,Flood,2024-01-30 00:00:00+00:00,2023-08-28 00:00:00+00:00,2023-08-30 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2024,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,2.0,155.0,South,77,0,0,0,0.44999999999999996,0,0,1,0,0,0,0,0,0,0,0.8999999999999999,34.65,310.0,5621531.62,27.0,208204.87481481483,2069995.29,15.542114892876809,3
6e3d27ea-2e4e-4d62-9f85-39bc09059712,e2b1e5d48d044bd7bee49524fdbf9f0d30dce028,4759,WA,Fire,2024-02-15 00:00:00+00:00,2023-08-18 00:00:00+00:00,2023-08-25 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2024,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,7.0,181.0,West,201,0,0,0,0.3,1,0,0,0,0,0,0,0,0,0,2.1,60.3,1267.0,6344861.2,29.0,218788.31724137932,1304796.51,15.663155941006687,4
492b0779-c266-46f5-9b7a-a486b6fdac7a,0fb1b95a30994c816f2b6edd9ddffdae68d42540,4760,ND,Winter Storm,2024-02-15 00:00:00+00:00,2023-12-25 00:00:00+00:00,2023-12-27 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2024,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,2.0,52.0,Midwest,69,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.6,20.7,104.0,11739996.120000001,57.0,205964.84421052632,1404721.53,16.278512127049034,0
73ff4d5b-bc7d-46b0-9800-e85db403cec5,870785769a28de48345bc93061d0096db24defa6,4761,NH,Severe Storm,2024-02-27 00:00:00+00:00,2023-12-17 00:00:00+00:00,2023-12-21 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2024,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,4.0,72.0,Northeast,59,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.2,17.7,288.0,4128806.42,113.0,36538.10991150443,472777.68,15.233499162947378,1
6e3c2bdb-a560-4945-b76b-56f8d91a3f2a,d767c95c2c4165f9cc30fd03c9e4d358c558ae13,4762,VT,Severe Storm,2024-03-02 00:00:00+00:00,2023-12-18 00:00:00+00:00,2023-12-19 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2024,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,75.0,Northeast,56,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0.3,16.8,75.0,6531760.56,68.0,96055.30235294117,676559.25,15.692187229038193,1
7bec2f51-4f56-40b3-ab70-d1681999d1fe,21e904b4d15c99263475b96b0efdf44538242002,4764,ME,Severe Storm,2024-03-20 00:00:00+00:00,2024-01-09 00:00:00+00:00,2024-01-13 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2024,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,4.0,71.0,Northeast,69,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.2,20.7,284.0,50611890.41,389.0,130107.68742930591,5718488.39,17.73969711475038,1
898b1ce5-59fd-4c02-8f81-5192c2bd6169,b23735fd7bee98b081f1e642aa87b2ae9f083e17,4766,RI,Severe Storm,2024-03-20 00:00:00+00:00,2024-01-09 00:00:00+00:00,2024-01-13 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2024,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,4.0,71.0,Northeast,30,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.2,9.0,284.0,4859651.74,78.0,62303.22743589744,792271.21,15.396477540648915,1
182b90ed-4cd4-4d98-9a7e-61a02b37d7cd,bebe234f33470c30104855922257a1f55cc00e75,4767,AK,Mud/Landslide,2024-04-06 00:00:00+00:00,2023-11-20 00:00:00+00:00,2023-11-20 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2024,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.0,138.0,West,82,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1375791.1500000001,11.0,125071.92272727274,478281.06,14.134540232286586,4
2d93b4d9-0d60-4bee-9106-d7b08a411386,07a8f7b72527bbcc875911457beb41661332a38b,4768,OR,Severe Storm,2024-04-13 00:00:00+00:00,2024-01-10 00:00:00+00:00,2024-01-22 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2024,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,12.0,94.0,West,145,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,3.5999999999999996,43.5,1128.0,40483246.65,302.0,134050.4855960265,8897254.65,17.516398808233255,4
5d79f103-ce8f-463d-b259-b37264d128a0,0f39d01196a7f1d82890a1bc57d8d8506994dae2,4769,CA,Severe Storm,2024-04-13 00:00:00+00:00,2024-01-31 00:00:00+00:00,2024-02-09 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2024,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,9.0,73.0,West,372,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,2.6999999999999997,111.6,657.0,34200967.13,218.0,156885.17032110092,5092523.13,17.34776450952691,4
0614f249-4e29-434c-a46f-16afcd3b32d5,f9909aeecf9946be387a771b83dfca92c93a70cc,4770,VT,Severe Storm,2024-04-19 00:00:00+00:00,2024-01-09 00:00:00+00:00,2024-01-13 00:00:00+00:00,DR,2024-08-27T18:22:14.800Z,2024,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,4.0,101.0,Northeast,57,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.2,17.099999999999998,404.0,4466206.14,15.0,297747.076,4039702.81,15.312050091856134,1
dabc4a8d-220a-49c8-863a-7b8dbb3e73c8,a683d6e94dc5c4652605390bcf4223a6757edc85,4771,NH,Severe Storm,2024-04-19 00:00:00+00:00,2024-01-09 00:00:00+00:00,2024-01-14 00:00:00+00:00,DR,2026-07-20T21:43:12.371Z,2024,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,5.0,101.0,Northeast,60,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,1.5,18.0,505.0,3710772.84,61.0,60832.34163934426,931802.25,15.126750995043615,1
